game_id,sport,league,season,week,game_date,home_team,away_team,home_score,away_score,home_odds_decimal,away_odds_decimal,draw_odds_decimal,spread_line,total_line,source,ingested_at,result,kickoff_utc
2023_04_ATL_JAX,nfl,NFL,2023,4,2023-10-01,JAX,ATL,23.0,7.0,1.5405405405405406,2.54,,3.5,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T13:30:00+00:00
2023_04_BAL_CLE,nfl,NFL,2023,4,2023-10-01,CLE,BAL,3.0,28.0,2.1399999999999997,1.7407407407407407,,-2.0,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-01T17:00:00+00:00
2023_04_CIN_TEN,nfl,NFL,2023,4,2023-10-01,TEN,CIN,27.0,3.0,2.3600000000000003,1.617283950617284,,-2.5,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T17:00:00+00:00
2023_04_DEN_CHI,nfl,NFL,2023,4,2023-10-01,CHI,DEN,28.0,31.0,2.3600000000000003,1.617283950617284,,-3.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-01T17:00:00+00:00
2023_04_KC_NYJ,nfl,NFL,2023,4,2023-10-01,NYJ,KC,20.0,23.0,4.7,1.2061855670103092,,-9.5,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-02T00:20:00+00:00
2023_04_LA_IND,nfl,NFL,2023,4,2023-10-01,IND,LA,23.0,29.0,1.9523809523809523,1.8695652173913042,,-1.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-01T17:00:00+00:00
2023_04_LV_LAC,nfl,NFL,2023,4,2023-10-01,LAC,LV,24.0,17.0,1.3225806451612903,3.5,,7.0,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T20:05:00+00:00
2023_04_MIA_BUF,nfl,NFL,2023,4,2023-10-01,BUF,MIA,48.0,20.0,1.704225352112676,2.2,,2.5,53.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T17:00:00+00:00
2023_04_MIN_CAR,nfl,NFL,2023,4,2023-10-01,CAR,MIN,13.0,21.0,2.85,1.4444444444444444,,-4.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-01T17:00:00+00:00
2023_04_NE_DAL,nfl,NFL,2023,4,2023-10-01,DAL,NE,38.0,3.0,1.3508771929824561,3.3,,6.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T20:25:00+00:00
2023_04_PIT_HOU,nfl,NFL,2023,4,2023-10-01,HOU,PIT,30.0,6.0,2.3600000000000003,1.617283950617284,,-3.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T17:00:00+00:00
2023_04_TB_NO,nfl,NFL,2023,4,2023-10-01,NO,TB,9.0,26.0,1.4878048780487805,2.7,,4.0,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-01T17:00:00+00:00
2023_04_WAS_PHI,nfl,NFL,2023,4,2023-10-01,PHI,WAS,34.0,31.0,1.2197802197802199,4.5,,9.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-01T17:00:00+00:00
2023_04_SEA_NYG,nfl,NFL,2023,4,2023-10-02,NYG,SEA,3.0,24.0,2.2,1.704225352112676,,-2.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-03T00:15:00+00:00
2023_05_CHI_WAS,nfl,NFL,2023,5,2023-10-05,WAS,CHI,20.0,40.0,1.3875968992248062,3.1,,6.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-06T00:15:00+00:00
2023_05_BAL_PIT,nfl,NFL,2023,5,2023-10-08,PIT,BAL,17.0,10.0,2.9,1.434782608695652,,-4.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-08T17:00:00+00:00
2023_05_CAR_DET,nfl,NFL,2023,5,2023-10-08,DET,CAR,42.0,24.0,1.2197802197802199,4.5,,9.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-08T17:00:00+00:00
2023_05_CIN_ARI,nfl,NFL,2023,5,2023-10-08,ARI,CIN,20.0,34.0,2.42,1.5882352941176472,,-3.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T20:05:00+00:00
2023_05_DAL_SF,nfl,NFL,2023,5,2023-10-08,SF,DAL,42.0,10.0,1.5555555555555556,2.5,,3.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-09T00:20:00+00:00
2023_05_HOU_ATL,nfl,NFL,2023,5,2023-10-08,ATL,HOU,21.0,19.0,1.704225352112676,2.2,,2.5,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-08T17:00:00+00:00
2023_05_JAX_BUF,nfl,NFL,2023,5,2023-10-08,BUF,JAX,20.0,25.0,1.4,3.05,,5.5,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T13:30:00+00:00
2023_05_KC_MIN,nfl,NFL,2023,5,2023-10-08,MIN,KC,20.0,27.0,2.5,1.5555555555555556,,-3.5,52.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T20:25:00+00:00
2023_05_NO_NE,nfl,NFL,2023,5,2023-10-08,NE,NO,0.0,34.0,1.7407407407407407,2.1399999999999997,,2.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T17:00:00+00:00
2023_05_NYG_MIA,nfl,NFL,2023,5,2023-10-08,MIA,NYG,31.0,16.0,1.1333333333333333,6.25,,12.5,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-08T17:00:00+00:00
2023_05_NYJ_DEN,nfl,NFL,2023,5,2023-10-08,DEN,NYJ,21.0,31.0,1.7407407407407407,2.1399999999999997,,2.5,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T20:25:00+00:00
2023_05_PHI_LA,nfl,NFL,2023,5,2023-10-08,LA,PHI,14.0,23.0,2.6,1.5208333333333335,,-3.5,50.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-08T20:05:00+00:00
2023_05_TEN_IND,nfl,NFL,2023,5,2023-10-08,IND,TEN,23.0,16.0,2.2,1.704225352112676,,-2.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-08T17:00:00+00:00
2023_05_GB_LV,nfl,NFL,2023,5,2023-10-09,LV,GB,17.0,13.0,1.847457627118644,1.9803921568627452,,1.0,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-10T00:15:00+00:00
2023_06_DEN_KC,nfl,NFL,2023,6,2023-10-12,KC,DEN,19.0,8.0,1.1538461538461537,5.7,,10.5,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-13T00:15:00+00:00
2023_06_ARI_LA,nfl,NFL,2023,6,2023-10-15,LA,ARI,26.0,9.0,1.2941176470588236,3.7,,7.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T20:25:00+00:00
2023_06_BAL_TEN,nfl,NFL,2023,6,2023-10-15,TEN,BAL,16.0,24.0,3.05,1.4,,-5.5,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-15T13:30:00+00:00
2023_06_CAR_MIA,nfl,NFL,2023,6,2023-10-15,MIA,CAR,42.0,21.0,1.0909090909090908,8.0,,14.0,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T17:00:00+00:00
2023_06_DET_TB,nfl,NFL,2023,6,2023-10-15,TB,DET,6.0,20.0,2.3600000000000003,1.617283950617284,,-3.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-15T20:25:00+00:00
2023_06_IND_JAX,nfl,NFL,2023,6,2023-10-15,JAX,IND,37.0,20.0,1.4878048780487805,2.7,,4.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T17:00:00+00:00
2023_06_MIN_CHI,nfl,NFL,2023,6,2023-10-15,CHI,MIN,13.0,19.0,2.4,1.6024096385542168,,-3.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-15T17:00:00+00:00
2023_06_NE_LV,nfl,NFL,2023,6,2023-10-15,LV,NE,21.0,17.0,1.6756756756756757,2.24,,3.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T20:05:00+00:00
2023_06_NO_HOU,nfl,NFL,2023,6,2023-10-15,HOU,NO,20.0,13.0,2.1,1.7692307692307692,,-2.0,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T17:00:00+00:00
2023_06_NYG_BUF,nfl,NFL,2023,6,2023-10-15,BUF,NYG,14.0,9.0,1.0833333333333333,8.5,,15.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-16T00:20:00+00:00
2023_06_PHI_NYJ,nfl,NFL,2023,6,2023-10-15,NYJ,PHI,20.0,14.0,3.45,1.3278688524590163,,-6.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T20:25:00+00:00
2023_06_SEA_CIN,nfl,NFL,2023,6,2023-10-15,CIN,SEA,17.0,13.0,1.6451612903225805,2.3,,3.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T17:00:00+00:00
2023_06_SF_CLE,nfl,NFL,2023,6,2023-10-15,CLE,SF,19.0,17.0,4.6,1.2127659574468086,,-9.5,36.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-15T17:00:00+00:00
2023_06_WAS_ATL,nfl,NFL,2023,6,2023-10-15,ATL,WAS,16.0,24.0,1.8,2.05,,1.5,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-15T17:00:00+00:00
2023_06_DAL_LAC,nfl,NFL,2023,6,2023-10-16,LAC,DAL,17.0,20.0,2.1,1.7692307692307692,,-1.5,49.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-17T00:15:00+00:00
2023_07_JAX_NO,nfl,NFL,2023,7,2023-10-19,NO,JAX,24.0,31.0,1.6756756756756757,2.24,,2.5,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-20T00:15:00+00:00
2023_07_ARI_SEA,nfl,NFL,2023,7,2023-10-22,SEA,ARI,20.0,10.0,1.2197802197802199,4.5,,9.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T20:05:00+00:00
2023_07_ATL_TB,nfl,NFL,2023,7,2023-10-22,TB,ATL,13.0,16.0,1.6756756756756757,2.24,,3.0,37.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-22T17:00:00+00:00
2023_07_BUF_NE,nfl,NFL,2023,7,2023-10-22,NE,BUF,29.0,25.0,4.1,1.2531645569620253,,-7.5,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T17:00:00+00:00
2023_07_CLE_IND,nfl,NFL,2023,7,2023-10-22,IND,CLE,38.0,39.0,2.5,1.5555555555555556,,-3.5,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-22T17:00:00+00:00
2023_07_DET_BAL,nfl,NFL,2023,7,2023-10-22,BAL,DET,38.0,6.0,1.617283950617284,2.3600000000000003,,3.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T17:00:00+00:00
2023_07_GB_DEN,nfl,NFL,2023,7,2023-10-22,DEN,GB,19.0,17.0,1.847457627118644,1.9803921568627452,,1.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T20:25:00+00:00
2023_07_LAC_KC,nfl,NFL,2023,7,2023-10-22,KC,LAC,31.0,17.0,1.3773584905660377,3.15,,5.5,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T20:25:00+00:00
2023_07_LV_CHI,nfl,NFL,2023,7,2023-10-22,CHI,LV,30.0,12.0,2.2,1.704225352112676,,-2.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T17:00:00+00:00
2023_07_MIA_PHI,nfl,NFL,2023,7,2023-10-22,PHI,MIA,31.0,17.0,1.6451612903225805,2.3,,3.0,52.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-23T00:20:00+00:00
2023_07_PIT_LA,nfl,NFL,2023,7,2023-10-22,LA,PIT,17.0,24.0,1.5714285714285714,2.45,,3.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-22T20:05:00+00:00
2023_07_WAS_NYG,nfl,NFL,2023,7,2023-10-22,NYG,WAS,14.0,7.0,2.3600000000000003,1.617283950617284,,-3.0,37.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-22T17:00:00+00:00
2023_07_SF_MIN,nfl,NFL,2023,7,2023-10-23,MIN,SF,22.0,17.0,3.6,1.3076923076923077,,-7.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-24T00:15:00+00:00
2023_08_TB_BUF,nfl,NFL,2023,8,2023-10-26,BUF,TB,24.0,18.0,1.2061855670103092,4.7,,10.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-27T00:15:00+00:00
2023_08_ATL_TEN,nfl,NFL,2023,8,2023-10-29,TEN,ATL,28.0,23.0,2.1,1.7692307692307692,,-2.5,35.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T17:00:00+00:00
2023_08_BAL_ARI,nfl,NFL,2023,8,2023-10-29,ARI,BAL,24.0,31.0,4.8,1.2,,-9.5,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T20:25:00+00:00
2023_08_CHI_LAC,nfl,NFL,2023,8,2023-10-29,LAC,CHI,30.0,13.0,1.2272727272727273,4.4,,9.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-30T00:20:00+00:00
2023_08_CIN_SF,nfl,NFL,2023,8,2023-10-29,SF,CIN,17.0,31.0,1.4878048780487805,2.7,,4.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T20:25:00+00:00
2023_08_CLE_SEA,nfl,NFL,2023,8,2023-10-29,SEA,CLE,24.0,20.0,1.5050505050505052,2.6399999999999997,,4.0,39.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T20:05:00+00:00
2023_08_HOU_CAR,nfl,NFL,2023,8,2023-10-29,CAR,HOU,15.0,13.0,2.3600000000000003,1.617283950617284,,-3.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T17:00:00+00:00
2023_08_JAX_PIT,nfl,NFL,2023,8,2023-10-29,PIT,JAX,10.0,20.0,2.1399999999999997,1.7407407407407407,,-2.5,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T17:00:00+00:00
2023_08_KC_DEN,nfl,NFL,2023,8,2023-10-29,DEN,KC,24.0,9.0,3.7,1.2941176470588236,,-7.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T20:25:00+00:00
2023_08_LA_DAL,nfl,NFL,2023,8,2023-10-29,DAL,LA,43.0,20.0,1.3225806451612903,3.5,,6.5,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T17:00:00+00:00
2023_08_MIN_GB,nfl,NFL,2023,8,2023-10-29,GB,MIN,10.0,24.0,1.925925925925926,1.8928571428571428,,-1.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T17:00:00+00:00
2023_08_NE_MIA,nfl,NFL,2023,8,2023-10-29,MIA,NE,31.0,17.0,1.263157894736842,4.0,,7.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-29T17:00:00+00:00
2023_08_NO_IND,nfl,NFL,2023,8,2023-10-29,IND,NO,27.0,38.0,2.1,1.7692307692307692,,-2.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T17:00:00+00:00
2023_08_NYJ_NYG,nfl,NFL,2023,8,2023-10-29,NYG,NYJ,10.0,13.0,2.3600000000000003,1.617283950617284,,-3.0,35.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T17:00:00+00:00
2023_08_PHI_WAS,nfl,NFL,2023,8,2023-10-29,WAS,PHI,31.0,38.0,3.45,1.3278688524590163,,-7.0,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-10-29T17:00:00+00:00
2023_08_LV_DET,nfl,NFL,2023,8,2023-10-30,DET,LV,26.0,14.0,1.2941176470588236,3.7,,7.0,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-10-31T00:15:00+00:00
2023_09_TEN_PIT,nfl,NFL,2023,9,2023-11-02,PIT,TEN,20.0,16.0,1.5714285714285714,2.45,,3.5,37.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-03T00:15:00+00:00
2023_09_ARI_CLE,nfl,NFL,2023,9,2023-11-05,CLE,ARI,27.0,0.0,1.1333333333333333,6.25,,13.0,38.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T18:00:00+00:00
2023_09_BUF_CIN,nfl,NFL,2023,9,2023-11-05,CIN,BUF,24.0,18.0,1.8,2.05,,1.5,51.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-06T01:20:00+00:00
2023_09_CHI_NO,nfl,NFL,2023,9,2023-11-05,NO,CHI,24.0,17.0,1.2272727272727273,4.4,,9.0,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T18:00:00+00:00
2023_09_DAL_PHI,nfl,NFL,2023,9,2023-11-05,PHI,DAL,28.0,23.0,1.5714285714285714,2.45,,3.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T21:25:00+00:00
2023_09_IND_CAR,nfl,NFL,2023,9,2023-11-05,CAR,IND,13.0,27.0,2.1,1.7692307692307692,,-1.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-05T21:05:00+00:00
2023_09_LA_GB,nfl,NFL,2023,9,2023-11-05,GB,LA,20.0,3.0,1.5050505050505052,2.6,,3.5,38.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T18:00:00+00:00
2023_09_MIA_KC,nfl,NFL,2023,9,2023-11-05,KC,MIA,21.0,14.0,1.8695652173913042,1.9523809523809523,,1.0,51.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T14:30:00+00:00
2023_09_MIN_ATL,nfl,NFL,2023,9,2023-11-05,ATL,MIN,28.0,31.0,1.5208333333333335,2.6,,3.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-05T18:00:00+00:00
2023_09_NYG_LV,nfl,NFL,2023,9,2023-11-05,LV,NYG,30.0,6.0,1.847457627118644,1.9803921568627452,,1.0,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T21:25:00+00:00
2023_09_SEA_BAL,nfl,NFL,2023,9,2023-11-05,BAL,SEA,37.0,3.0,1.3703703703703702,3.2,,6.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T18:00:00+00:00
2023_09_TB_HOU,nfl,NFL,2023,9,2023-11-05,HOU,TB,39.0,37.0,1.6756756756756757,2.24,,2.5,39.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-05T18:00:00+00:00
2023_09_WAS_NE,nfl,NFL,2023,9,2023-11-05,NE,WAS,17.0,20.0,1.6451612903225805,2.3,,2.5,40.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-05T18:00:00+00:00
2023_09_LAC_NYJ,nfl,NFL,2023,9,2023-11-06,NYJ,LAC,6.0,27.0,2.42,1.5882352941176472,,-3.0,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-07T01:15:00+00:00
2023_10_CAR_CHI,nfl,NFL,2023,10,2023-11-09,CHI,CAR,16.0,13.0,1.5555555555555556,2.5,,3.0,38.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-10T01:15:00+00:00
2023_10_ATL_ARI,nfl,NFL,2023,10,2023-11-12,ARI,ATL,25.0,23.0,2.1,1.7692307692307692,,-2.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T21:05:00+00:00
2023_10_CLE_BAL,nfl,NFL,2023,10,2023-11-12,BAL,CLE,31.0,33.0,1.3875968992248062,3.1,,6.0,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-12T18:00:00+00:00
2023_10_DET_LAC,nfl,NFL,2023,10,2023-11-12,LAC,DET,38.0,41.0,2.2,1.704225352112676,,-2.5,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-12T21:05:00+00:00
2023_10_GB_PIT,nfl,NFL,2023,10,2023-11-12,PIT,GB,23.0,19.0,1.6024096385542168,2.4,,3.0,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T18:00:00+00:00
2023_10_HOU_CIN,nfl,NFL,2023,10,2023-11-12,CIN,HOU,27.0,30.0,1.4,3.05,,5.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-12T18:00:00+00:00
2023_10_IND_NE,nfl,NFL,2023,10,2023-11-12,NE,IND,6.0,10.0,1.9803921568627452,1.847457627118644,,-1.0,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-12T14:30:00+00:00
2023_10_NO_MIN,nfl,NFL,2023,10,2023-11-12,MIN,NO,27.0,19.0,2.3,1.6451612903225805,,-3.0,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T18:00:00+00:00
2023_10_NYG_DAL,nfl,NFL,2023,10,2023-11-12,DAL,NYG,49.0,17.0,1.0476190476190477,12.0,,17.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T21:25:00+00:00
2023_10_NYJ_LV,nfl,NFL,2023,10,2023-11-12,LV,NYJ,16.0,12.0,1.9523809523809523,1.8695652173913042,,-1.0,35.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-13T01:20:00+00:00
2023_10_SF_JAX,nfl,NFL,2023,10,2023-11-12,JAX,SF,3.0,34.0,2.42,1.5882352941176472,,-3.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-12T18:00:00+00:00
2023_10_TEN_TB,nfl,NFL,2023,10,2023-11-12,TB,TEN,20.0,6.0,1.704225352112676,2.2,,2.5,39.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T18:00:00+00:00
2023_10_WAS_SEA,nfl,NFL,2023,10,2023-11-12,SEA,WAS,29.0,26.0,1.3703703703703702,3.2,,6.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-12T21:25:00+00:00
2023_10_DEN_BUF,nfl,NFL,2023,10,2023-11-13,BUF,DEN,22.0,24.0,1.2531645569620253,4.1,,7.5,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-14T01:15:00+00:00
2023_11_CIN_BAL,nfl,NFL,2023,11,2023-11-16,BAL,CIN,34.0,20.0,1.4878048780487805,2.7,,4.0,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-17T01:15:00+00:00
2023_11_ARI_HOU,nfl,NFL,2023,11,2023-11-19,HOU,ARI,21.0,16.0,1.4,3.05,,5.5,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_CHI_DET,nfl,NFL,2023,11,2023-11-19,DET,CHI,31.0,26.0,1.2272727272727273,4.4,,8.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_DAL_CAR,nfl,NFL,2023,11,2023-11-19,CAR,DAL,10.0,33.0,5.7,1.1538461538461537,,-11.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-19T18:00:00+00:00
2023_11_LAC_GB,nfl,NFL,2023,11,2023-11-19,GB,LAC,23.0,20.0,2.3600000000000003,1.617283950617284,,-3.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_LV_MIA,nfl,NFL,2023,11,2023-11-19,MIA,LV,20.0,13.0,1.0909090909090908,8.0,,14.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_MIN_DEN,nfl,NFL,2023,11,2023-11-19,DEN,MIN,21.0,20.0,1.704225352112676,2.2,,2.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-20T01:20:00+00:00
2023_11_NYG_WAS,nfl,NFL,2023,11,2023-11-19,WAS,NYG,19.0,31.0,1.2531645569620253,4.1,,7.5,39.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-19T18:00:00+00:00
2023_11_NYJ_BUF,nfl,NFL,2023,11,2023-11-19,BUF,NYJ,32.0,6.0,1.2531645569620253,4.1,,8.0,39.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T21:25:00+00:00
2023_11_PIT_CLE,nfl,NFL,2023,11,2023-11-19,CLE,PIT,13.0,10.0,1.704225352112676,2.2,,2.5,34.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_SEA_LA,nfl,NFL,2023,11,2023-11-19,LA,SEA,17.0,16.0,1.7407407407407407,2.1399999999999997,,2.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T21:25:00+00:00
2023_11_TB_SF,nfl,NFL,2023,11,2023-11-19,SF,TB,27.0,14.0,1.1052631578947367,7.25,,13.5,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T21:05:00+00:00
2023_11_TEN_JAX,nfl,NFL,2023,11,2023-11-19,JAX,TEN,34.0,14.0,1.3448275862068966,3.35,,6.5,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-19T18:00:00+00:00
2023_11_PHI_KC,nfl,NFL,2023,11,2023-11-20,KC,PHI,17.0,21.0,1.6756756756756757,2.24,,2.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-21T01:15:00+00:00
2023_12_GB_DET,nfl,NFL,2023,12,2023-11-23,DET,GB,22.0,29.0,1.2352941176470589,4.3,,8.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-23T17:30:00+00:00
2023_12_SF_SEA,nfl,NFL,2023,12,2023-11-23,SEA,SF,13.0,31.0,3.8,1.2816901408450705,,-7.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-24T01:20:00+00:00
2023_12_WAS_DAL,nfl,NFL,2023,12,2023-11-23,DAL,WAS,45.0,10.0,1.125,6.5,,13.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-23T21:30:00+00:00
2023_12_MIA_NYJ,nfl,NFL,2023,12,2023-11-24,NYJ,MIA,13.0,34.0,4.8,1.2,,-9.5,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-24T20:00:00+00:00
2023_12_BAL_LAC,nfl,NFL,2023,12,2023-11-26,LAC,BAL,10.0,20.0,2.42,1.5882352941176472,,-3.0,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2023-11-27T01:20:00+00:00
2023_12_BUF_PHI,nfl,NFL,2023,12,2023-11-26,PHI,BUF,37.0,34.0,1.6756756756756757,2.24,,2.5,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-26T21:25:00+00:00
2023_12_CAR_TEN,nfl,NFL,2023,12,2023-11-26,TEN,CAR,17.0,10.0,1.5714285714285714,2.45,,3.5,36.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2023-11-26T18:00:00+00:00
